Product,Variety,Class,Size,Package,Unit,Closing Price,High Price,Low Price,Average Price,Total Sales,Sales Quantity,Closing Stock,Market
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,32,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,60,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,60,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BULK PACK (BOX),1.00 kg,R105.00,R105.00,R105.00,R105.00,R315,3,297,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BULK PACK (BOX),1.00 kg,R105.00,R105.00,R105.00,R105.00,R315,3,297,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,32,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,32,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,32,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,60,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,60,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,32,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,32,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,60,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,60,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,32,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,212,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,230,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R13.00,R13.00,R13.00,R13.00,R650,50,230,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R30.00,R30.00,R30.00,R30.00,R2550,85,0,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R13.00,R13.00,R13.00,R13.00,R650,50,230,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R30.00,R30.00,R30.00,R30.00,R2550,85,0,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R30.00,R30.00,R30.00,R30.00,R150,5,212,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R55.00,R55.00,R55.00,R55.00,R770,14,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R30.00,R30.00,R30.00,R30.00,R150,5,212,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R55.00,R55.00,R55.00,R55.00,R770,14,30,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R30.00,R30.00,R30.00,R30.00,R180,6,85,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R30.00,R30.00,R30.00,R30.00,R180,6,85,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R30.00,R30.00,R30.00,R30.00,R180,6,85,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,91,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,91,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,91,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,91,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,91,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R30.00,R30.00,R30.00,R30.00,R180,6,91,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,97,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,97,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,97,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,97,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R55.00,R55.00,R55.00,R55.00,R220,4,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R55.00,R55.00,R55.00,R55.00,R220,4,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R55.00,R55.00,R55.00,R55.00,R220,4,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R55.00,R55.00,R55.00,R55.00,R220,4,44,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,48,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R30.00,R30.00,R30.00,R30.00,R180,6,97,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,310,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R25.00,R25.00,R25.00,R25.00,R450,18,133,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R55.00,R55.00,R55.00,R55.00,R550,10,48,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,58,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,310,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,151,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.10 kg,R0.00,R0.00,R0.00,R�,R0,0,310,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BAG,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,151,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.20 kg,R0.00,R0.00,R0.00,R�,R0,0,217,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,BOX,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,58,Cape Town Fresh Produce Market (CAP)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,267,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,128,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,269,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,129,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,269,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R105.00,R105.00,R105.00,R105.00,R105,1,129,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,269,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R105.00,R105.00,R105.00,R105.00,R210,2,130,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,269,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R105.00,R105.00,R105.00,R105.00,R210,2,130,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,272,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,134,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,272,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,134,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,272,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,134,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,272,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,134,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R110,2,272,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R105.00,R105.00,R105.00,R105.00,R105,1,134,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,274,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,135,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R55,1,279,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,280,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R110,2,280,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R110,2,280,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R110,2,280,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R55,1,282,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R55,1,282,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R55,1,282,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R55.00,R55.00,R55.00,R55.00,R55,1,282,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,136,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,286,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,141,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,286,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,141,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R53.00,R53.00,R53.00,R53.00,R106,2,286,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,141,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R53.00,R53.00,R53.00,R53.00,R106,2,286,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R0.00,R0.00,R0.00,R�,R0,0,141,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,288,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R105.00,R105.00,R105.00,R105.00,R105,1,141,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,288,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R105.00,R105.00,R105.00,R105.00,R5355,51,142,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,288,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,1.00 kg,R105.00,R105.00,R105.00,R105.00,R5355,51,142,Durban Fresh Produce Market (DUR)
ALMONDS,NO VARIETY,NOT GRADED,NO SIZE,PUNNET,0.50 kg,R0.00,R0.00,R0.00,R�,R0,0,290,Durban Fresh Produce Market (DUR)
